target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1083.9	20200	456.304
NM_001011562.1	863	695.954	466	16.3945
NM_001011566.1	1503	1335.9	966	17.705
NM_001011563.1	2084	1916.9	665	8.49405
NM_001011568.1	2077	1909.9	468	5.99967
NM_001011565.1	3023	2855.9	310.447	2.66156
NM_001011570.1	582	415.163	13710	808.558
NM_001011567.1	4030	3862.9	804	5.09607
NM_001011572.1	2346	2178.9	58500	657.372
NM_001011574.1	1940	1772.9	11288	155.893
NM_001011571.1	2093	1925.9	3.09069	0.039293
NM_001011576.1	1195	1027.9	14999	357.276
NM_001011573.1	3160	2992.9	14458	118.279
NM_001011579.1	1430	1262.9	1.44724e+06	28058.5
NM_001011575.1	2163	1995.9	5234	64.2077
NM_001011581.1	2439	2271.9	593	6.39084
NM_001011578.1	5441	5273.9	785	3.64444
NM_001011580.1	1544	1376.9	396942	7058.57
NM_001011585.1	1638	1470.9	9644	160.534
NM_001011582.1	356	192.195	302487	38535.2
NM_001011587.1	496	329.482	11111	825.684
NM_001011584.1	1606	1438.9	2	0.0340323
NM_001011589.1	624	457.121	3017	161.598
NM_001011586.1	2205	2037.9	4026	48.3708
NM_001011591.1	584	417.149	7	0.410865
NM_001011588.1	724	557.037	13	0.571415
NM_001011593.1	548	381.268	27	1.73391
NM_001011590.1	574	407.163	26	1.5635
NM_001011595.1	2818	2650.9	3411	31.5051
NM_001011592.1	1590	1422.9	19147	329.472
NM_001011597.1	2673	2505.9	5346	52.2345
NM_001011594.1	4195	4027.9	611.28	3.71582
NM_001011599.1	1942	1774.9	71030.9	979.864
NM_001011596.1	4100	3932.9	3467	21.5841
NM_001011601.1	1830	1662.9	554874	8169.97
NM_001011598.1	1624	1456.9	658	11.0583
NM_001011603.1	1683	1515.9	21511	347.442
NM_001011600.1	2052	1884.9	1967	25.551
NM_001011605.1	1448	1280.9	16775	320.656
NM_001011602.1	2795	2627.9	619	5.76732
NM_001011606.1	1757	1589.9	174	2.67961
NM_001011608.1	1873	1705.9	25040	359.396
NM_001011612.1	304	143.15	1	0.171042
NM_001011613.1	710	543.037	4697.98	211.824
NM_001011610.1	1612	1444.9	67824	1149.31
NM_001011614.1	688	521.055	1	0.0469904
NM_001011615.1	664	497.106	10033	494.168
NM_001011617.1	374	209.388	2328	272.222
NM_001011618.1	523	356.402	6	0.412196
NM_001011619.1	1559	1391.9	41.6476	0.732612
NM_001011620.1	957	789.929	93	2.88262
NM_001011621.1	3254	3086.9	268.774	2.13185
NM_001011622.1	1529	1361.9	7063.11	126.982
NM_001011623.1	3376	3208.9	235	1.7931
NM_001011624.1	4969	4801.9	514.142	2.62157
NM_001011627.1	2520	2352.9	1026	10.6767
NM_001011629.1	14440	14272.9	5905.52	10.1307
NM_001011630.1	630	463.106	37601	1987.98
NM_001011631.1	1741	1573.9	134	2.08459
NM_001011633.1	1533	1365.9	152	2.72469
NM_001011635.1	1447	1279.9	121108	2316.8
NM_001011636.1	570	403.163	39059	2372.1
NM_001011637.1	1369	1201.9	70	1.42601
NM_001011638.1	584	417.149	22	1.29129
NM_001011640.1	991	823.929	1204	35.7791
NM_001011641.1	970	802.929	1857	56.6275
NM_001011643.1	2378	2210.9	19369	214.502
NM_001011577.1	2389	2221.9	4450	49.0375
NM_001011650.1	2242	2074.9	1454	17.1577
NM_001011634.2	3754	3586.9	1539	10.5054
NM_001012429.1	672	505.072	65621	3181.13
NM_001012627.1	3153	2985.9	139	1.13981
NM_001012615.1	1097	929.901	3856	101.53
NM_001012962.1	3606	3438.9	7744	55.1364
NM_001012963.1	502	335.482	407	29.7042
NM_001013006.1	2991	2823.9	199	1.72543
NM_001013361.1	4113	3945.9	265	1.64434
NM_001014429.1	1427	1259.9	36587.2	711.027
NM_001014430.1	438	272.089	151	13.5881
NM_001014983.1	3250	3082.9	125	0.992757
NM_001014991.1	7242	7074.9	2245.62	7.77158
NM_001014993.1	1386	1218.9	64299	1291.6
NM_001014994.1	1892	1724.9	8662	122.955
NM_001024697.1	1793	1625.9	326	4.90926
NM_001032361.1	3585	3417.9	2671	19.1341
NM_001039968.1	1349	1181.9	46	0.952949
NM_001040231.1	363	198.847	7	0.861931
NM_001040233.1	1647	1479.9	1391	23.0137
NM_001040230.1	13107	12939.9	34136.4	64.592
NM_001040234.1	1500	1332.9	140.218	2.57573
NM_001040208.1	582	415.163	30	1.76927
NM_001040204.1	793	625.997	22281	871.475
NM_001040203.1	644	477.106	4121	211.486
NM_001040205.1	698	531.055	331	15.2609
NM_001040207.1	1179	1011.9	2097	50.7403
NM_001040206.1	682	515.072	7805	371.02
NM_001040220.1	483	316.579	0	0
NM_001040221.1	459	292.75	1076	89.9927
NM_001040209.1	588	421.135	902	52.4418
NM_001040224.1	399	233.804	5	0.523613
NM_001040229.1	453	286.818	31	2.64635
NM_001040223.1	555	388.229	526	33.1734
NM_001040227.1	724	557.037	1207	53.0537
NM_001040225.1	407	241.637	4	0.405311
NM_001040226.1	432	266.206	323	29.7083
NM_001040236.1	1767	1599.9	11761	179.988
NM_001040267.1	1895	1727.9	7852	111.264
NM_001040255.1	1893	1725.9	872	12.3707
NM_001040257.1	1554	1386.9	159	2.80701
NM_001040258.1	1250	1082.9	84	1.89925
NM_001040265.1	1689	1521.9	402	6.46744
NM_001040263.1	1550	1382.9	3120	55.2403
NM_001040256.1	767	600.018	94	3.83581
NM_001040259.1	1743	1575.9	55	0.854528
NM_001040264.1	1600	1432.9	55	0.939808
NM_001040270.1	509	342.46	1	0.0714962
NM_001040269.1	1397	1229.9	8931.62	177.809
NM_001040277.1	2150	1982.9	2764	34.1295
NM_001040681.1	2499	2331.9	655	6.87739
NM_001042458.1	1737	1569.9	972	15.1596
NM_001042460.1	1794	1626.9	3925.94	59.0848
NM_001077809.1	1344	1176.9	836	17.3924
NM_001077808.1	5328	5160.9	1259	5.97301
NM_001077812.1	1470	1302.9	1635	30.7255
NM_001077811.1	1287	1119.9	19	0.4154
NM_001077810.1	354	190.292	996	128.154
NM_001077813.1	3226	3058.9	2347	18.7863
NM_001077815.1	1855	1687.9	400	5.80237
NM_001077814.1	387	222.048	21	2.31561
NM_001077816.1	1530	1362.9	205	3.68284
NM_001077818.1	1707	1539.9	16	0.254402
