target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	812.299	2161	208.911
NM_001011562.1	863	444.051	3	0.53053
NM_001011566.1	1503	1064.3	168	12.3956
NM_001011563.1	2084	1645.3	87	4.15238
NM_001011568.1	2077	1638.3	51	2.44455
NM_001011565.1	3023	2584.3	34.049	1.03463
NM_001011570.1	582	235.81	3148	1048.32
NM_001011567.1	4030	3591.3	61	1.33383
NM_001011572.1	2346	1907.3	7264	299.075
NM_001011574.1	1940	1501.3	3	0.156919
NM_001011571.1	2093	1654.3	4	0.189875
NM_001011576.1	1195	756.299	5563	577.614
NM_001011573.1	3160	2721.3	588	16.9677
NM_001011579.1	1430	991.299	153	12.1202
NM_001011575.1	2163	1724.3	728	33.1544
NM_001011581.1	2439	2000.3	89	3.49396
NM_001011578.1	5441	5002.3	3	0.0470949
NM_001011580.1	1544	1105.3	6	0.426279
NM_001011585.1	1638	1199.3	1163	76.1508
NM_001011582.1	356	117.918	9	5.99358
NM_001011587.1	496	181.099	656	284.453
NM_001011584.1	1606	1167.3	0	0
NM_001011589.1	624	265.445	677	200.279
NM_001011586.1	2205	1766.3	128	5.69073
NM_001011591.1	584	237.217	4	1.32415
NM_001011588.1	724	337.934	0	0
NM_001011593.1	548	212.914	8	2.95058
NM_001011590.1	574	230.457	3	1.02224
NM_001011595.1	2818	2379.3	478	15.7762
NM_001011592.1	1590	1151.3	1667	113.702
NM_001011597.1	2673	2234.3	552	19.4008
NM_001011594.1	4195	3756.3	67	1.40067
NM_001011599.1	1942	1503.3	4	0.208947
NM_001011596.1	4100	3661.3	238	5.10463
NM_001011601.1	1830	1391.3	92	5.19266
NM_001011598.1	1624	1185.3	9	0.596262
NM_001011603.1	1683	1244.3	3439	217.035
NM_001011600.1	2052	1613.3	87	4.23474
NM_001011605.1	1448	1009.3	88	6.84676
NM_001011602.1	2795	2356.3	349	11.631
NM_001011606.1	1757	1318.3	47	2.79967
NM_001011608.1	1873	1434.3	1066	58.3633
NM_001011612.1	304	94.7995	0	0
NM_001011613.1	710	327.296	0	0
NM_001011610.1	1612	1173.3	3	0.200787
NM_001011614.1	688	310.348	4	1.01212
NM_001011615.1	664	293.683	3	0.802168
NM_001011617.1	374	116.859	0	0
