target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1087.89	24845	592.844
NM_001011562.1	863	699.97	453	16.7999
NM_001011566.1	1503	1339.89	832	16.1191
NM_001011563.1	2084	1920.89	614	8.2976
NM_001011568.1	2077	1913.89	408	5.53388
NM_001011565.1	3023	2859.89	343.743	3.12012
NM_001011570.1	582	419.421	14390	890.63
NM_001011567.1	4030	3866.89	673	4.51794
NM_001011572.1	2346	2182.89	55260	657.152
NM_001011574.1	1940	1776.89	6588	96.2453
NM_001011571.1	2093	1929.89	9.43941	0.126969
NM_001011576.1	1195	1031.89	15956	401.4
NM_001011573.1	3160	2996.89	17639	152.788
NM_001011579.1	1430	1266.89	1.03994e+06	21308.7
NM_001011575.1	2163	1999.89	5785	75.0903
NM_001011581.1	2439	2275.89	648	7.39112
NM_001011578.1	5441	5277.89	112	0.550864
NM_001011580.1	1544	1380.89	355324	6679.63
NM_001011585.1	1638	1474.89	10462	184.137
NM_001011582.1	356	196.785	263501	34759.8
NM_001011587.1	496	333.875	10728	834.106
NM_001011584.1	1606	1442.89	2	0.0359818
NM_001011589.1	624	461.282	2601	146.373
NM_001011586.1	2205	2041.89	4563	58.0103
NM_001011591.1	584	421.404	2516	154.988
NM_001011588.1	724	561.079	481	22.254
NM_001011593.1	548	385.582	934	62.8807
NM_001011590.1	574	411.446	2420	152.683
NM_001011595.1	2818	2654.89	3400	33.2444
NM_001011592.1	1590	1426.89	17166	312.295
NM_001011597.1	2673	2509.89	7586	78.4594
NM_001011594.1	4195	4031.89	485.425	3.12536
NM_001011599.1	1942	1778.89	42135.3	614.87
NM_001011596.1	4100	3936.89	2686	17.7109
NM_001011601.1	1830	1666.89	436991	6805.38
NM_001011598.1	1624	1460.89	1621	28.8039
NM_001011603.1	1683	1519.89	25176	429.993
NM_001011600.1	2052	1888.89	1838	25.2595
NM_001011605.1	1448	1284.89	15908	321.393
NM_001011602.1	2795	2631.89	544	5.36559
NM_001011606.1	1757	1593.89	677	11.026
NM_001011608.1	1873	1709.89	26819	407.156
NM_001011612.1	304	148.416	0	0
NM_001011613.1	710	547.112	2739.99	130.005
NM_001011610.1	1612	1448.89	66368	1189.08
NM_001011614.1	688	525.156	2	0.0988619
NM_001011615.1	664	501.196	4438	229.862
NM_001011617.1	374	214.035	1810	219.523
NM_001011618.1	523	360.701	10	0.71968
NM_001011619.1	1559	1395.89	56	1.04141
NM_001011620.1	957	793.941	115	3.76008
NM_001011621.1	3254	3090.89	260.205	2.18534
NM_001011622.1	1529	1365.89	5882.15	111.791
NM_001011623.1	3376	3212.89	244	1.97143
NM_001011624.1	4969	4805.89	352.046	1.90157
NM_001011627.1	2520	2356.89	2888	31.8086
NM_001011629.1	14440	14276.9	5670.42	10.3102
NM_001011630.1	630	467.254	33307	1850.42
NM_001011631.1	1741	1577.89	103	1.69452
NM_001011633.1	1533	1369.89	92	1.74337
NM_001011635.1	1447	1283.89	104354	2109.93
NM_001011636.1	570	407.487	36275	2310.9
NM_001011637.1	1369	1205.89	83	1.78672
NM_001011638.1	584	421.404	39	2.40244
NM_001011640.1	991	827.908	1495	46.8755
NM_001011641.1	970	806.941	1852	59.578
NM_001011643.1	2378	2214.89	18026	211.268
NM_001011577.1	2389	2225.89	4589	53.5181
NM_001011650.1	2242	2078.89	1239	15.4713
NM_001011634.2	3754	3590.89	1625	11.7473
NM_001012429.1	672	509.166	71311	3635.67
NM_001012627.1	3153	2989.89	155	1.34575
NM_001012615.1	1097	933.891	3805	105.766
NM_001012962.1	3606	3442.89	8897	67.0822
NM_001012963.1	502	339.848	403	30.7827
NM_001013006.1	2991	2827.89	168	1.54217
NM_001013361.1	4113	3949.89	178	1.16983
NM_001014429.1	1427	1263.89	49949	1025.9
NM_001014430.1	438	276.516	957	89.842
NM_001014983.1	3250	3086.89	71	0.597068
NM_001014991.1	7242	7078.89	1981.06	7.26472
NM_001014993.1	1386	1222.89	62021	1316.55
NM_001014994.1	1892	1728.89	8759	131.515
NM_001024697.1	1793	1629.89	327	5.20806
NM_001032361.1	3585	3421.89	2975	22.5688
NM_001039968.1	1349	1185.89	33	0.722364
NM_001040231.1	363	203.473	10	1.27579
NM_001040233.1	1647	1483.89	492	8.60696
NM_001040230.1	13107	12943.9	41366.2	82.9599
NM_001040234.1	1500	1336.89	307.949	5.97957
NM_001040208.1	582	419.421	30	1.85677
NM_001040204.1	793	630.01	19362	797.792
NM_001040203.1	644	481.235	4443	239.666
NM_001040205.1	698	535.145	385	18.6757
NM_001040207.1	1179	1015.89	1978	50.5436
NM_001040206.1	682	519.156	6746.87	337.359
NM_001040220.1	483	320.993	0	0
NM_001040221.1	459	297.222	276	24.1054
NM_001040209.1	588	425.379	430	26.2409
NM_001040224.1	399	238.306	0	0
NM_001040229.1	453	291.293	33	2.94084
NM_001040223.1	555	392.543	57	3.76942
NM_001040227.1	724	561.079	1084.13	50.1584
NM_001040225.1	407	246.092	2	0.210969
NM_001040226.1	432	270.625	434	41.6302
NM_001040236.1	1767	1603.89	11992	194.09
NM_001040267.1	1895	1731.89	10081	151.102
NM_001040255.1	1893	1729.89	940	14.1057
NM_001040257.1	1554	1390.89	154	2.87418
NM_001040258.1	1250	1086.89	295	7.04568
NM_001040265.1	1689	1525.89	447	7.6045
NM_001040263.1	1550	1386.89	3270	61.2058
NM_001040256.1	767	604.022	231	9.92765
NM_001040259.1	1743	1579.89	27	0.443633
NM_001040264.1	1600	1436.89	53	0.9575
NM_001040270.1	509	346.807	0	0
NM_001040269.1	1397	1233.89	7869.72	165.565
NM_001040277.1	2150	1986.89	2832	37.0004
NM_001040681.1	2499	2335.89	753	8.36815
NM_001042458.1	1737	1573.89	710	11.7104
NM_001042460.1	1794	1630.89	4119.31	65.5671
NM_001077809.1	1344	1180.89	642	14.1128
NM_001077808.1	5328	5164.89	1328	6.67458
NM_001077812.1	1470	1306.89	1806	35.8728
NM_001077811.1	1287	1123.89	47	1.08558
NM_001077810.1	354	194.9	858	114.278
NM_001077813.1	3226	3062.89	2731	23.1461
NM_001077815.1	1855	1691.89	527	8.08584
NM_001077814.1	387	226.605	40	4.58224
NM_001077816.1	1530	1366.89	173	3.28548
NM_001077818.1	1707	1543.89	15	0.252209
NM_001077817.1	1194	1030.89	124	3.12245
NM_001077819.1	378	217.887	5210	620.715
NM_001077820.1	351	192.041	10755	1453.8
NM_001077822.1	1533	1369.89	395	7.4851
NM_001077824.1	1842	1678.89	1783	27.5687
NM_001077821.1	4097	3933.89	230	1.51772
NM_001077825.1	1158	994.891	14514	378.703
NM_001078661.1	315	158.335	245	40.1677
NM_001079561.1	1701	1537.89	296	4.99635
NM_001079560.1	1607	1443.89	206	3.70356
NM_001080110.1	2703	2539.89	232	2.37115
NM_001080095.1	1590	1426.89	418	7.60453
NM_001080094.2	2123	1959.89	127.012	1.68228
NM_001080205.1	2713	2549.89	1653	16.8282
NM_001083630.1	1713	1549.89	642	10.7528
NM_001085344.1	515	352.758	0	0
NM_001085345.1	1491	1327.89	0	0
NM_001085346.1	509	346.807	121	9.057
NM_001040266.2	1599	1435.89	90	1.62708
NM_001011626.2	755	592.034	3369	147.721
NM_001040235.2	6077	5913.89	1149	5.04352
NM_001098232.1	1146	982.891	60	1.58465
NM_001098218.1	2148	1984.89	60	0.784696
NM_001098220.1	1806	1642.89	30	0.474023
NM_001040262.2	438	276.516	80	7.5103
NM_001098217.1	2187	2023.89	104	1.33393
NM_001098219.1	2139	1975.89	90	1.18241
NM_001098234.1	462	300.198	550	47.56
NM_001098228.1	1286	1122.89	437	10.1025
NM_001098214.1	1863	1699.89	2087	31.8705
NM_001098229.1	1284	1120.89	322	7.45726
NM_001098221.1	1763	1599.89	127	2.06063
NM_001098223.1	1436	1272.89	74	1.50913
