target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	875.981	948	214.733
NM_001011562.1	863	494.629	6	2.4069
NM_001011566.1	1503	1127.98	79	13.8967
NM_001011563.1	2084	1708.98	51	5.92132
NM_001011568.1	2077	1701.98	8	0.932655
NM_001011565.1	3023	2647.98	18	1.34879
NM_001011570.1	582	256.122	1589	1231.02
NM_001011567.1	4030	3654.98	66	3.58298
NM_001011572.1	2346	1970.98	3269	329.093
NM_001011574.1	1940	1564.98	161	20.4128
NM_001011571.1	2093	1717.98	3	0.346488
NM_001011576.1	1195	819.981	2297	555.831
NM_001011573.1	3160	2784.98	257	18.3104
NM_001011579.1	1430	1054.98	1507	283.436
NM_001011575.1	2163	1787.98	230	25.5241
NM_001011581.1	2439	2063.98	48	4.61447
NM_001011578.1	5441	5065.98	0	0
NM_001011580.1	1544	1168.98	49	8.31715
NM_001011585.1	1638	1262.98	519	81.5373
NM_001011582.1	356	121.181	340	556.712
NM_001011587.1	496	194.385	338	345.017
NM_001011584.1	1606	1230.98	0	0
NM_001011589.1	624	288.844	637	437.584
NM_001011586.1	2205	1829.98	40	4.3371
NM_001011591.1	584	257.681	1	0.770023
NM_001011588.1	724	372.028	0	0
NM_001011593.1	548	230.446	5	4.30513
NM_001011590.1	574	250.036	0	0
NM_001011595.1	2818	2442.98	235	19.0868
NM_001011592.1	1590	1214.98	495	80.8391
NM_001011597.1	2673	2297.98	246	21.241
NM_001011594.1	4195	3819.98	34	1.76605
NM_001011599.1	1942	1566.98	75	9.49693
NM_001011596.1	4100	3724.98	56	2.98298
NM_001011601.1	1830	1454.98	1639	223.515
NM_001011598.1	1624	1248.98	871	138.372
NM_001011603.1	1683	1307.98	1309	198.575
NM_001011600.1	2052	1676.98	53	6.27095
NM_001011605.1	1448	1072.98	43	7.95174
NM_001011602.1	2795	2419.98	175	14.3487
NM_001011606.1	1757	1381.98	21	3.01511
NM_001011608.1	1873	1497.98	3876	513.409
NM_001011612.1	304	96.407	0	0
NM_001011613.1	710	359.794	1	0.551482
NM_001011610.1	1612	1236.98	105	16.8427
NM_001011614.1	688	340.973	1	0.581923
NM_001011615.1	664	321.602	16	9.87159
NM_001011617.1	374	122.895	6	9.68729
NM_001011618.1	523	212.492	0	0
NM_001011619.1	1559	1183.98	3	0.502762
NM_001011620.1	957	583.192	0	0
NM_001011621.1	3254	2878.98	7.18364	0.495099
NM_001011622.1	1529	1153.98	130	22.3527
NM_001011623.1	3376	3000.98	21	1.38849
NM_001011624.1	4969	4593.98	42	1.81404
NM_001011627.1	2520	2144.98	1	0.0925044
NM_001011629.1	14440	14065	275	3.87953
NM_001011630.1	630	293.289	80006	54126.8
NM_001011631.1	1741	1365.98	5	0.726292
NM_001011633.1	1533	1157.98	33	5.65455
NM_001011635.1	1447	1071.98	3196	591.569
NM_001011636.1	570	246.951	1038	834.012
NM_001011637.1	1369	993.981	0	0
NM_001011638.1	584	257.681	5	3.85011
NM_001011640.1	991	616.159	9	2.89825
NM_001011641.1	970	595.757	629	209.492
NM_001011643.1	2378	2002.98	1423	140.966
NM_001011577.1	2389	2013.98	286	28.1771
NM_001011650.1	2242	1866.98	11	1.16906
NM_001011634.2	3754	3378.98	40	2.34888
NM_001012429.1	672	328.188	13725	8298.04
NM_001012627.1	3153	2777.98	130	9.28539
NM_001012615.1	1097	721.981	528	145.109
NM_001012962.1	3606	3230.98	82	5.03576
NM_001012963.1	502	198.358	4	4.00125
NM_001013006.1	2991	2615.98	20	1.51698
NM_001013361.1	4113	3737.98	11	0.583904
NM_001014429.1	1427	1051.98	70	13.2031
NM_001014430.1	438	157.849	5	6.28513
NM_001014983.1	3250	2874.98	17	1.17327
NM_001014991.1	7242	6866.98	133	3.84301
NM_001014993.1	1386	1010.98	883	173.302
NM_001014994.1	1892	1516.98	459	60.0369
NM_001024697.1	1793	1417.98	0	0
NM_001032361.1	3585	3209.98	102	6.30498
NM_001039968.1	1349	973.981	22.3941	4.56214
NM_001040231.1	363	124.126	0	0
NM_001040233.1	1647	1271.98	51	7.95565
NM_001040230.1	13107	12732	230	3.58441
NM_001040234.1	1500	1124.98	3.05165	0.538239
NM_001040208.1	582	256.122	0	0
NM_001040204.1	793	430.616	1514	697.625
NM_001040203.1	644	304.976	731	475.596
NM_001040205.1	698	349.362	3	1.70385
NM_001040207.1	1179	803.981	19	4.68915
NM_001040206.1	682	336.123	6	3.54192
NM_001040220.1	483	186.057	0	0
NM_001040221.1	459	170.661	0	0
NM_001040209.1	588	260.642	4	3.04509
NM_001040224.1	399	137.055	0	0
NM_001040229.1	453	166.96	2	2.37686
NM_001040223.1	555	235.668	10	8.41948
NM_001040227.1	724	372.028	4	2.13339
NM_001040225.1	407	141.669	0	0
NM_001040226.1	432	154.789	12	15.3825
NM_001040236.1	1767	1391.98	332	47.325
NM_001040267.1	1895	1519.98	1555	202.992
NM_001040255.1	1893	1517.98	97	12.6792
NM_001040257.1	1554	1178.98	52	8.7515
NM_001040258.1	1250	874.981	72.0692	16.3432
NM_001040265.1	1689	1313.98	7	1.05705
NM_001040263.1	1550	1174.98	58	9.79452
NM_001040256.1	767	408.913	21	10.19
NM_001040259.1	1743	1367.98	0	0
NM_001040264.1	1600	1224.98	2	0.323956
NM_001040270.1	509	202.956	0	0
NM_001040269.1	1397	1021.98	386.58	75.0555
NM_001040277.1	2150	1774.98	87	9.72549
NM_001040681.1	2499	2123.98	56	5.23146
NM_001042458.1	1737	1361.98	266	38.7522
NM_001042460.1	1794	1418.98	143	19.9961
NM_001077809.1	1344	968.981	1929	395.005
NM_001077808.1	5328	4952.98	43	1.72261
NM_001077812.1	1470	1094.98	53	9.60407
NM_001077811.1	1287	911.981	50	10.8785
NM_001077810.1	354	120.414	179	294.959
NM_001077813.1	3226	2850.98	43	2.99268
NM_001077815.1	1855	1479.98	110	14.7476
NM_001077814.1	387	129.883	0	0
NM_001077816.1	1530	1154.98	16	2.74872
NM_001077818.1	1707	1331.98	2	0.297932
NM_001077817.1	1194	818.981	2	0.484554
NM_001077819.1	378	124.954	274	435.096
NM_001077820.1	351	119.065	52	86.657
NM_001077822.1	1533	1157.98	48	8.22481
NM_001077824.1	1842	1466.98	51	6.89813
NM_001077821.1	4097	3721.98	71	3.78504
NM_001077825.1	1158	782.981	2	0.506833
NM_001078661.1	315	101.993	7	13.6181
NM_001079561.1	1701	1325.98	36	5.38705
NM_001079560.1	1607	1231.98	153	24.6419
NM_001080110.1	2703	2327.98	41	3.49454
NM_001080095.1	1590	1214.98	19	3.10292
NM_001080094.2	2123	1747.98	5	0.56757
NM_001080205.1	2713	2337.98	52	4.41315
NM_001083630.1	1713	1337.98	50	7.41491
NM_001085344.1	515	206.87	0	0
NM_001085345.1	1491	1115.98	0	0
NM_001085346.1	509	202.956	0	0
NM_001040266.2	1599	1223.98	36	5.83598
NM_001011626.2	755	398.853	285	141.781
NM_001040235.2	6077	5701.98	39	1.35714
NM_001098232.1	1146	770.981	1	0.257361
NM_001098218.1	2148	1772.98	1	0.111913
NM_001098220.1	1806	1430.98	15	2.0799
NM_001040262.2	438	157.849	1	1.25703
NM_001098217.1	2187	1811.98	2	0.219009
NM_001098219.1	2139	1763.98	2	0.224969
NM_001098234.1	462	172.551	0	0
NM_001098228.1	1286	910.981	0	0
NM_001098214.1	1863	1487.98	143	19.0689
NM_001098229.1	1284	908.981	18	3.9292
NM_001098221.1	1763	1387.98	18	2.57321
NM_001098223.1	1436	1060.98	8	1.49613
NR_003565.1	7091	6715.98	164	4.84529
NR_003566.1	6861	6485.98	2426	74.2166
NR_003567.1	17525	17150	99	1.1454
NM_001077823.2	516	207.576	44	42.0593
NM_001098717.1	2199	1823.98	0	0
NM_001101023.1	3033	2657.98	2	0.149301
NM_001104949.1	3122	2746.98	17.0029	1.22815
NM_001110764.1	2606	2230.98	1	0.0889385
NM_001111255.1	2504	2128.98	108	10.0656
NM_001112670.1	3330	2954.98	85	5.70755
NM_001112671.1	3001	2625.98	793.93	59.9897
NM_001113285.1	2779	2403.98	11	0.90792
NM_001113739.1	1509	1133.98	29	5.07432
NM_001114188.1	1950	1574.98	0	0
NM_001114198.1	730	377.192	0	0
NM_001126244.1	1674	1298.98	0	0
NM_001131037.1	1164	788.981	4	1.00596
NM_001131038.1	2722	2346.98	35	2.959
NM_001134227.1	1704	1328.98	69	10.3019
NM_001134333.1	282	85.2266	13	30.2659
NM_001134371.1	591	262.936	784	591.633
NM_001134722.1	105	21.5897	6	55.1431
NM_001134668.1	2541	2165.98	62	5.67967
NM_001134669.1	584	257.681	7	5.39016
NM_001134828.1	1495	1119.98	271.972	48.1837
NM_001134934.1	3281	2905.98	450	30.726
NM_001134940.1	1464	1088.98	2	0.364414
NM_001134942.1	1621	1245.98	121	19.269
NM_001134943.1	1434	1058.98	0	0
NM_001134947.1	1760	1384.98	4	0.573063
NM_001134948.1	3181	2805.98	939	66.3998
NM_001134949.1	3346	2970.98	32	2.13715
NM_001134950.1	2295	1919.98	472	48.7788
NM_001011644.2	1200	824.981	0	0
NM_001135735.1	1032	656.981	202	61.0077
NM_001135905.1	488	189.38	513	537.489
NM_001135909.1	320	104.654	1752	3321.72
NM_001136187.1	614	281.115	2215	1563.42
NM_001136206.1	1002	626.981	26	8.2282
NM_001136207.1	930	557.404	0	0
NM_001136208.1	1008	632.981	0	0
NM_001136209.1	1029	653.981	0	0
NM_001141964.1	2248	1872.98	38	4.02565
NM_001142436.1	1295	919.981	149	32.1361
NM_001142461.1	824	458.829	138	59.678
NM_001142561.1	1943	1567.98	18	2.27781
NM_001142609.1	1671	1295.98	17	2.60277
NM_001142637.1	999	623.981	2	0.635982
NM_001142607.1	642	303.321	0	0
NM_001142693.1	1386	1010.98	4	0.78506
NM_001112672.2	1701	1325.98	335	50.1295
NM_001143921.1	2102	1726.98	0	0
NM_001145738.1	2787	2411.98	23	1.89208
NM_001145739.1	2553	2177.98	6	0.546617
NM_001145736.1	2424	2048.98	5	0.484192
NM_001145737.1	2433	2057.98	18	1.73547
