target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1202	6309	399.152
NM_001011562.1	863	814	25	2.3356
NM_001011566.1	1503	1454	167	8.73442
NM_001011563.1	2084	2035	13933	520.67
NM_001011568.1	2077	2028	3	0.112496
NM_001011565.1	3023	2974	0	0
NM_001011570.1	582	533	4613	658.171
NM_001011567.1	4030	3981	8	0.15282
NM_001011572.1	2346	2297	192	6.35656
NM_001011574.1	1940	1891	0	0
NM_001011571.1	2093	2044	1.02678	0.0382012
NM_001011576.1	1195	1146	7	0.464511
NM_001011573.1	3160	3111	50	1.22223
NM_001011579.1	1430	1381	1	0.0550666
NM_001011575.1	2163	2114	52.2536	1.87972
NM_001011581.1	2439	2390	105	3.34098
NM_001011578.1	5441	5392	23	0.324385
NM_001011580.1	1544	1495	101	5.13762
NM_001011585.1	1638	1589	13	0.622159
NM_001011582.1	356	307	15	3.71565
NM_001011587.1	496	447	8555	1455.44
NM_001011584.1	1606	1557	0	0
NM_001011589.1	624	575	0	0
NM_001011586.1	2205	2156	582	20.5285
NM_001011591.1	584	535	0	0
NM_001011588.1	724	675	0	0
NM_001011593.1	548	499	2	0.304798
NM_001011590.1	574	525	6	0.869109
NM_001011595.1	2818	2769	8	0.21971
NM_001011592.1	1590	1541	2429	119.869
NM_001011597.1	2673	2624	22	0.637589
NM_001011594.1	4195	4146	0	0
NM_001011599.1	1942	1893	0	0
NM_001011596.1	4100	4051	74	1.38916
NM_001011601.1	1830	1781	17	0.725884
NM_001011598.1	1624	1575	0	0
NM_001011603.1	1683	1634	5155	239.916
NM_001011600.1	2052	2003	21522	817.116
NM_001011605.1	1448	1399	44	2.39176
NM_001011602.1	2795	2746	31	0.858506
NM_001011606.1	1757	1708	1	0.044524
NM_001011608.1	1873	1824	1195	49.8225
NM_001011612.1	304	255	0	0
NM_001011613.1	710	661	14	1.61068
NM_001011610.1	1612	1563	0	0
NM_001011614.1	688	639	0	0
NM_001011615.1	664	615	7	0.865576
NM_001011617.1	374	325	3	0.701972
NM_001011618.1	523	474	0	0
NM_001011619.1	1559	1510	3	0.151087
NM_001011620.1	957	908	522180	43733.7
NM_001011621.1	3254	3205	1.1015	0.0261359
NM_001011622.1	1529	1480	3	0.154149
NM_001011623.1	3376	3327	1	0.0228575
NM_001011624.1	4969	4920	8	0.123654
NM_001011627.1	2520	2471	339	10.433
NM_001011629.1	14440	14391	2	0.0105687
NM_001011630.1	630	581	2268	296.858
NM_001011631.1	1741	1692	30	1.34835
NM_001011633.1	1533	1484	0	0
NM_001011635.1	1447	1398	417	22.6836
NM_001011636.1	570	521	35421	5170.18
NM_001011637.1	1369	1320	15	0.864171
NM_001011638.1	584	535	0	0
NM_001011640.1	991	942	3970	320.495
NM_001011641.1	970	921	582	48.0558
NM_001011643.1	2378	2329	30	0.979567
NM_001011577.1	2389	2340	474	15.4044
NM_001011650.1	2242	2193	0	0
NM_001011634.2	3754	3705	29	0.59524
NM_001012429.1	672	623	1136.25	138.697
NM_001012627.1	3153	3104	0	0
NM_001012615.1	1097	1048	1	0.0725639
NM_001012962.1	3606	3557	31	0.662766
NM_001012963.1	502	453	0	0
NM_001013006.1	2991	2942	0	0
NM_001013361.1	4113	4064	0	0
NM_001014429.1	1427	1378	27	1.49004
NM_001014430.1	438	389	1063	207.81
NM_001014983.1	3250	3201	0	0
NM_001014991.1	7242	7193	15.2066	0.16077
NM_001014993.1	1386	1337	14372	817.463
NM_001014994.1	1892	1843	1431	59.0468
NM_001024697.1	1793	1744	3	0.130815
NM_001032361.1	3585	3536	229	4.92499
NM_001039968.1	1349	1300	1	0.0584977
NM_001040231.1	363	314	0	0
NM_001040233.1	1647	1598	17286	822.621
NM_001040230.1	13107	13058	88.4487	0.515106
NM_001040234.1	1500	1451	0	0
NM_001040208.1	582	533	6073.99	866.621
NM_001040204.1	793	744	120	12.2656
NM_001040203.1	644	595	21	2.68401
NM_001040205.1	698	649	11	1.28893
NM_001040207.1	1179	1130	55.0085	3.70198
NM_001040206.1	682	633	49.7335	5.97486
NM_001040220.1	483	434	0	0
NM_001040221.1	459	410	13	2.41125
NM_001040209.1	588	539	2	0.282178
NM_001040224.1	399	350	511	111.029
NM_001040229.1	453	404	0	0
NM_001040223.1	555	506	245515	36898.6
NM_001040227.1	724	675	19.2665	2.1706
NM_001040225.1	407	358	0	0
NM_001040226.1	432	383	13	2.58123
NM_001040236.1	1767	1718	893	39.5285
NM_001040267.1	1895	1846	10	0.411956
NM_001040255.1	1893	1844	111	4.57767
NM_001040257.1	1554	1505	0	0
NM_001040258.1	1250	1201	59	3.73587
NM_001040265.1	1689	1640	60	2.78221
NM_001040263.1	1550	1501	1835	92.9689
NM_001040256.1	767	718	125	13.2394
NM_001040259.1	1743	1694	282	12.6595
NM_001040264.1	1600	1551	396	19.4163
NM_001040270.1	509	460	0	0
NM_001040269.1	1397	1348	5.53566	0.312292
NM_001040277.1	2150	2101	351	12.7047
NM_001040681.1	2499	2450	595	18.4686
NM_001042458.1	1737	1688	0	0
NM_001042460.1	1794	1745	507.027	22.0962
NM_001077809.1	1344	1295	7	0.411065
NM_001077808.1	5328	5279	1	0.0144056
NM_001077812.1	1470	1421	4	0.214066
NM_001077811.1	1287	1238	0	0
NM_001077810.1	354	305	294	73.3043
NM_001077813.1	3226	3177	313	7.4922
NM_001077815.1	1855	1806	53	2.23172
NM_001077814.1	387	338	0	0
NM_001077816.1	1530	1481	0	0
NM_001077818.1	1707	1658	73	3.34827
NM_001077817.1	1194	1145	0	0
NM_001077819.1	378	329	101	23.3457
NM_001077820.1	351	302	17	4.28079
NM_001077822.1	1533	1484	0	0
NM_001077824.1	1842	1793	5	0.212066
NM_001077821.1	4097	4048	13	0.244222
NM_001077825.1	1158	1109	0	0
NM_001078661.1	315	266	6	1.71535
NM_001079561.1	1701	1652	17	0.782566
NM_001079560.1	1607	1558	0	0
NM_001080110.1	2703	2654	0	0
NM_001080095.1	1590	1541	18	0.888284
NM_001080094.2	2123	2074	37.3974	1.37124
NM_001080205.1	2713	2664	794	22.6657
NM_001083630.1	1713	1664	243	11.1054
NM_001085344.1	515	466	0	0
NM_001085345.1	1491	1442	1	0.0527372
NM_001085346.1	509	460	2	0.330639
NM_001040266.2	1599	1550	6	0.294376
NM_001011626.2	755	706	655	70.5535
NM_001040235.2	6077	6028	0	0
NM_001098232.1	1146	1097	55	3.81275
NM_001098218.1	2148	2099	298	10.7966
NM_001098220.1	1806	1757	0	0
NM_001040262.2	438	389	9	1.75944
NM_001098217.1	2187	2138	290	10.3151
NM_001098219.1	2139	2090	0	0
NM_001098234.1	462	413	35.1971	6.48096
NM_001098228.1	1286	1237	6	0.368862
NM_001098214.1	1863	1814	19	0.796523
NM_001098229.1	1284	1235	23	1.41626
NM_001098221.1	1763	1714	0	0
NM_001098223.1	1436	1387	0	0
NR_003565.1	7091	7042	2	0.0215981
NR_003566.1	6861	6812	12209	136.297
NR_003567.1	17525	17476	4	0.017406
NM_001077823.2	516	467	114	18.5639
NM_001098717.1	2199	2150	12896	456.141
NM_001101023.1	3033	2984	12477	317.975
NM_001104949.1	3122	3073	14.2265	0.352061
NM_001110764.1	2606	2557	120815	3593.12
NM_001111255.1	2504	2455	10	0.309764
NM_001112670.1	3330	3281	86	1.99331
NM_001112671.1	3001	2952	81.2664	2.09352
NM_001113285.1	2779	2730	1	0.0278561
NM_001113739.1	1509	1460	3163	164.751
NM_001114188.1	1950	1901	0	0
NM_001114198.1	730	681	6569.45	733.608
NM_001126244.1	1674	1625	0	0
NM_001131037.1	1164	1115	0	0
NM_001131038.1	2722	2673	309	8.79107
NM_001134227.1	1704	1655	95	4.36524
NM_001134333.1	282	233	0	0
NM_001134371.1	591	542	1172	164.441
NM_001134722.1	105	56	118	160.242
NM_001134668.1	2541	2492	1351	41.2277
NM_001134669.1	584	535	0	0
NM_001134828.1	1495	1446	601.615	31.6397
NM_001134934.1	3281	3232	73	1.71765
NM_001134940.1	1464	1415	0	0
NM_001134942.1	1621	1572	1084	52.4395
NM_001134943.1	1434	1385	0	0
NM_001134947.1	1760	1711	10	0.444459
NM_001134948.1	3181	3132	8	0.194245
NM_001134949.1	3346	3297	1381.04	31.8544
NM_001134950.1	2295	2246	7	0.237012
NM_001011644.2	1200	1151	125.794	8.31129
NM_001135735.1	1032	983	22173	1715.35
NM_001135905.1	488	439	1216.01	210.647
NM_001135909.1	320	271	4867	1365.76
NM_001136187.1	614	565	2485	334.472
NM_001136206.1	1002	953	0	0
NM_001136207.1	930	881	0	0
NM_001136208.1	1008	959	0	0
NM_001136209.1	1029	980	0	0
