target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1082.72	92896	1009.48
NM_001011562.1	863	694.735	607	10.2798
NM_001011566.1	1503	1334.72	2367	20.8653
NM_001011563.1	2084	1915.72	1162	7.13657
NM_001011568.1	2077	1908.72	2367	14.5905
NM_001011565.1	3023	2854.72	1683.15	6.93704
NM_001011570.1	582	414.047	34899	991.695
NM_001011567.1	4030	3861.72	2071	6.30979
NM_001011572.1	2346	2177.72	291134	1572.92
NM_001011574.1	1940	1771.72	31236	207.432
NM_001011571.1	2093	1924.72	28.1559	0.172115
NM_001011576.1	1195	1026.72	32721	374.965
NM_001011573.1	3160	2991.72	30650	120.538
NM_001011579.1	1430	1261.72	2.89279e+06	26975.5
NM_001011575.1	2163	1994.72	10538	62.1572
NM_001011581.1	2439	2270.72	2085	10.8033
NM_001011578.1	5441	5272.72	3302	7.36813
NM_001011580.1	1544	1375.72	907241	7759.05
NM_001011585.1	1638	1469.72	24883	199.197
NM_001011582.1	356	191.158	619156	38108.5
NM_001011587.1	496	328.38	18067	647.329
NM_001011584.1	1606	1437.72	6	0.0491013
NM_001011589.1	624	455.96	4921	126.982
NM_001011586.1	2205	2036.72	7119	41.1247
NM_001011591.1	584	416.047	9	0.254516
NM_001011588.1	724	555.812	30	0.635051
NM_001011593.1	548	380.165	64	1.98072
NM_001011590.1	574	406.067	38	1.10103
NM_001011595.1	2818	2649.72	8503	37.7561
NM_001011592.1	1590	1421.72	30551	252.829
NM_001011597.1	2673	2504.72	27160	127.581
NM_001011594.1	4195	4026.72	3137.51	9.16745
NM_001011599.1	1942	1773.72	149623	992.493
NM_001011596.1	4100	3931.72	7487	22.4048
NM_001011601.1	1830	1661.72	1.20659e+06	8543.12
NM_001011598.1	1624	1455.72	13588	109.823
NM_001011603.1	1683	1514.72	143561	1115.12
NM_001011600.1	2052	1883.72	3373	21.0676
NM_001011605.1	1448	1279.72	25402	233.544
NM_001011602.1	2795	2626.72	2129	9.53624
NM_001011606.1	1757	1588.72	212	1.57002
NM_001011608.1	1873	1704.72	103952	717.456
NM_001011612.1	304	142.277	1	0.0826951
NM_001011613.1	710	541.825	12713	276.059
NM_001011610.1	1612	1443.72	179136	1459.88
NM_001011614.1	688	519.839	7	0.158433
NM_001011615.1	664	495.889	11531	273.588
NM_001011617.1	374	208.47	3421	193.074
NM_001011618.1	523	355.294	18	0.596073
NM_001011619.1	1559	1390.72	202.109	1.70987
NM_001011620.1	957	788.717	187	2.78956
NM_001011621.1	3254	3085.72	1415.16	5.3959
NM_001011622.1	1529	1360.72	16542	143.033
NM_001011623.1	3376	3207.72	969	3.55421
NM_001011624.1	4969	4800.72	1782.06	4.36748
NM_001011627.1	2520	2351.72	1443	7.21932
NM_001011629.1	14440	14271.7	17510.3	14.4355
