target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1202	11717	643.042
NM_001011562.1	863	814	14	1.13457
NM_001011566.1	1503	1454	370	16.7867
NM_001011563.1	2084	2035	2649	85.8707
NM_001011568.1	2077	2028	6	0.195169
NM_001011565.1	3023	2974	1	0.0221813
NM_001011570.1	582	533	4821	596.675
NM_001011567.1	4030	3981	0	0
NM_001011572.1	2346	2297	378	10.8557
NM_001011574.1	1940	1891	0	0
NM_001011571.1	2093	2044	4	0.129094
NM_001011576.1	1195	1146	0	0
NM_001011573.1	3160	3111	128	2.71417
NM_001011579.1	1430	1381	15	0.716515
NM_001011575.1	2163	2114	77	2.40278
NM_001011581.1	2439	2390	40	1.10405
NM_001011578.1	5441	5392	0	0
NM_001011580.1	1544	1495	53	2.33863
NM_001011585.1	1638	1589	11	0.456664
NM_001011582.1	356	307	176	37.8183
NM_001011587.1	496	447	20260	2989.92
NM_001011584.1	1606	1557	0	0
NM_001011589.1	624	575	0	0
NM_001011586.1	2205	2156	629	19.2455
NM_001011591.1	584	535	0	0
NM_001011588.1	724	675	0	0
NM_001011593.1	548	499	0	0
NM_001011590.1	574	525	5	0.628258
NM_001011595.1	2818	2769	0	0
NM_001011592.1	1590	1541	5604	239.896
NM_001011597.1	2673	2624	1	0.0251399
NM_001011594.1	4195	4146	0	0
NM_001011599.1	1942	1893	1	0.0348479
NM_001011596.1	4100	4051	3	0.0488525
NM_001011601.1	1830	1781	12	0.444473
NM_001011598.1	1624	1575	0	0
NM_001011603.1	1683	1634	9516	384.176
NM_001011600.1	2052	2003	8812	290.216
NM_001011605.1	1448	1399	7	0.330071
NM_001011602.1	2795	2746	6	0.144138
NM_001011606.1	1757	1708	0	0
NM_001011608.1	1873	1824	3076	111.247
NM_001011612.1	304	255	3	0.776084
NM_001011613.1	710	661	6	0.598794
NM_001011610.1	1612	1563	0	0
NM_001011614.1	688	639	0	0
NM_001011615.1	664	615	12	1.28716
NM_001011617.1	374	325	6	1.21785
NM_001011618.1	523	474	0	0
NM_001011619.1	1559	1510	0	0
NM_001011620.1	957	908	15787	1146.94
NM_001011621.1	3254	3205	0	0
NM_001011622.1	1529	1480	1	0.0445724
NM_001011623.1	3376	3327	5	0.0991391
NM_001011624.1	4969	4920	11	0.147488
NM_001011627.1	2520	2471	177	4.72529
NM_001011629.1	14440	14391	18.107	0.0830009
NM_001011630.1	630	581	4984	565.887
NM_001011631.1	1741	1692	9	0.350889
NM_001011633.1	1533	1484	0	0
NM_001011635.1	1447	1398	187	8.82393
NM_001011636.1	570	521	38433	4866.25
NM_001011637.1	1369	1320	36	1.7991
NM_001011638.1	584	535	0	0
NM_001011640.1	991	942	8477	593.634
NM_001011641.1	970	921	529	37.8899
NM_001011643.1	2378	2329	37	1.048
NM_001011577.1	2389	2340	737	20.7768
NM_001011650.1	2242	2193	0	0
NM_001011634.2	3754	3705	83	1.47781
NM_001012429.1	672	623	1042.45	110.381
NM_001012627.1	3153	3104	0	0
NM_001012615.1	1097	1048	7	0.44062
NM_001012962.1	3606	3557	10	0.185457
NM_001012963.1	502	453	0	0
NM_001013006.1	2991	2942	1	0.0224225
NM_001013361.1	4113	4064	0	0
NM_001014429.1	1427	1378	28	1.34041
NM_001014430.1	438	389	810	137.361
NM_001014983.1	3250	3201	0	0
NM_001014991.1	7242	7193	9.31627	0.0854397
NM_001014993.1	1386	1337	16384	808.381
NM_001014994.1	1892	1843	2601	93.0985
NM_001024697.1	1793	1744	0	0
NM_001032361.1	3585	3536	73	1.36188
NM_001039968.1	1349	1300	0	0
NM_001040231.1	363	314	4	0.840346
NM_001040233.1	1647	1598	7616	314.397
NM_001040230.1	13107	13058	15	0.0757778
NM_001040234.1	1500	1451	3.0414	0.138272
NM_001040208.1	582	533	6282	777.496
NM_001040204.1	793	744	116	10.2852
NM_001040203.1	644	595	5	0.554346
NM_001040205.1	698	649	5	0.508221
NM_001040207.1	1179	1130	103	6.01293
NM_001040206.1	682	633	54	5.62753
NM_001040220.1	483	434	0	0
NM_001040221.1	459	410	2	0.321791
NM_001040209.1	588	539	1	0.122388
NM_001040224.1	399	350	7084	1335.17
NM_001040229.1	453	404	2	0.32657
NM_001040223.1	555	506	364627	47536.4
NM_001040227.1	724	675	21	2.05231
NM_001040225.1	407	358	0	0
NM_001040226.1	432	383	5	0.86119
NM_001040236.1	1767	1718	6	0.230386
NM_001040267.1	1895	1846	10	0.357352
NM_001040255.1	1893	1844	111	3.97091
NM_001040257.1	1554	1505	4	0.175328
NM_001040258.1	1250	1201	35	1.92244
NM_001040265.1	1689	1640	64	2.57433
NM_001040263.1	1550	1501	4011	176.279
NM_001040256.1	767	718	120	11.0251
NM_001040259.1	1743	1694	210	8.17774
NM_001040264.1	1600	1551	646	27.4757
NM_001040270.1	509	460	0	0
NM_001040269.1	1397	1348	0	0
NM_001040277.1	2150	2101	641	20.1261
NM_001040681.1	2499	2450	130	3.5003
NM_001042458.1	1737	1688	0	0
NM_001042460.1	1794	1745	381	14.4031
NM_001077809.1	1344	1295	0	0
NM_001077808.1	5328	5279	19	0.237427
NM_001077812.1	1470	1421	0	0
NM_001077811.1	1287	1238	0	0
NM_001077810.1	354	305	31	6.70486
NM_001077813.1	3226	3177	182	3.77904
NM_001077815.1	1855	1806	6	0.21916
NM_001077814.1	387	338	4	0.780676
NM_001077816.1	1530	1481	2	0.0890846
NM_001077818.1	1707	1658	100	3.97872
NM_001077817.1	1194	1145	3	0.17284
NM_001077819.1	378	329	2	0.401016
NM_001077820.1	351	302	19	4.15025
NM_001077822.1	1533	1484	0	0
NM_001077824.1	1842	1793	26	0.956579
NM_001077821.1	4097	4048	0	0
NM_001077825.1	1158	1109	1	0.0594834
NM_001078661.1	315	266	9	2.23197
NM_001079561.1	1701	1652	6	0.23959
NM_001079560.1	1607	1558	0	0
NM_001080110.1	2703	2654	0	0
NM_001080095.1	1590	1541	0	0
NM_001080094.2	2123	2074	30.7815	0.979059
NM_001080205.1	2713	2664	1060	26.2482
NM_001083630.1	1713	1664	66	2.61648
NM_001085344.1	515	466	0	0
NM_001085345.1	1491	1442	0	0
NM_001085346.1	509	460	1	0.143407
NM_001040266.2	1599	1550	2	0.0851189
NM_001011626.2	755	706	402	37.562
NM_001040235.2	6077	6028	0	0
NM_001098232.1	1146	1097	272	16.3565
NM_001098218.1	2148	2099	40	1.25712
NM_001098220.1	1806	1757	0	0
NM_001040262.2	438	389	15	2.54372
NM_001098217.1	2187	2138	75	2.3141
NM_001098219.1	2139	2090	0	0
NM_001098234.1	462	413	9.38871	1.49963
NM_001098228.1	1286	1237	152	8.10591
NM_001098214.1	1863	1814	11	0.400021
NM_001098229.1	1284	1235	104	5.55513
NM_001098221.1	1763	1714	0	0
NM_001098223.1	1436	1387	0	0
NR_003565.1	7091	7042	1.00053	0.0093726
NR_003566.1	6861	6812	6512	63.0619
NR_003567.1	17525	17476	0	0
NM_001077823.2	516	467	17	2.40137
NM_001098717.1	2199	2150	10202	313.022
NM_001101023.1	3033	2984	10372	229.293
NM_001104949.1	3122	3073	18	0.3864
NM_001110764.1	2606	2557	37083	956.691
NM_001111255.1	2504	2455	4	0.107482
NM_001112670.1	3330	3281	57	1.14603
NM_001112671.1	3001	2952	18.1958	0.406614
NM_001113285.1	2779	2730	0	0
NM_001113739.1	1509	1460	1952	88.1972
NM_001114188.1	1950	1901	0	0
NM_001114198.1	730	681	5879.9	569.575
NM_001126244.1	1674	1625	1	0.0405952
NM_001131037.1	1164	1115	0	0
NM_001131038.1	2722	2673	233	5.75022
NM_001134227.1	1704	1655	163	6.49707
NM_001134333.1	282	233	2	0.566242
NM_001134371.1	591	542	811	98.7073
NM_001134722.1	105	56	283	333.37
NM_001134668.1	2541	2492	1505	39.8397
NM_001134669.1	584	535	1	0.123303
NM_001134828.1	1495	1446	740.731	33.7925
NM_001134934.1	3281	3232	1	0.0204106
NM_001134940.1	1464	1415	0	0
NM_001134942.1	1621	1572	960	40.2853
NM_001134943.1	1434	1385	0	0
NM_001134947.1	1760	1711	9	0.346993
NM_001134948.1	3181	3132	5	0.105312
NM_001134949.1	3346	3297	1173	23.4697
NM_001134950.1	2295	2246	3	0.0881128
NM_001011644.2	1200	1151	0	0
NM_001135735.1	1032	983	24814	1665.22
NM_001135905.1	488	439	2346.29	352.57
NM_001135909.1	320	271	7878	1917.67
NM_001136187.1	614	565	4298	501.817
NM_001136206.1	1002	953	2201	152.354
NM_001136207.1	930	881	436	32.6466
NM_001136208.1	1008	959	459	31.5734
NM_001136209.1	1029	980	170	11.4433
NM_001141964.1	2248	2199	167	5.00978
NM_001142436.1	1295	1246	1870	99.0036
NM_001142461.1	824	775	401	34.1327
NM_001142561.1	1943	1894	342	11.9117
NM_001142609.1	1671	1622	1529	62.1848
NM_001142637.1	999	950	0	0
NM_001142607.1	642	593	20	2.22486
NM_001142693.1	1386	1337	17	0.838774
NM_001112672.2	1701	1652	2047	81.7402
NM_001143921.1	2102	2053	0	0
NM_001145738.1	2787	2738	0	0
NM_001145739.1	2553	2504	0	0
NM_001145736.1	2424	2375	0	0
NM_001145737.1	2433	2384	0	0
NM_001145740.1	3633	3584	10	0.18406
NM_001159303.1	1404	1355	617	30.0382
NM_001098215.2	2635	2586	8	0.204075
NM_001160048.1	2747	2698	14340	350.619
NM_001160050.1	2417	2368	44431	1237.75
NM_001160052.1	2920	2871	26020	597.863
NM_001160064.1	2844	2795	33961	801.542
NM_001160072.1	2237	2188	276	8.32127
NM_001160270.1	698	649	19232	1954.82
NM_001161787.1	927	878	4223	317.288
NM_001161831.1	683	634	10780	1121.65
NM_001162398.1	165	116	346	196.764
NM_001162513.1	4073	4024	51	0.836065
NM_001162516.1	1758	1709	173	6.67777
NM_001163463.1	481	432	2352	359.154
NM_001163715.1	854	805	1220	99.975
NM_001163716.1	900	851	55	4.26345
NM_001163717.1	2152	2103	209	6.55594
NM_001011616.2	680	631	587	61.3672
NM_001163712.1	1155	1106	216	12.8833
NM_001163714.1	1566	1517	185	8.04477
NM_001110712.2	754	705	0	0
NM_001164008.1	2209	2160	27	0.824589
NM_001164810.1	871	822	3847.57	308.775
NM_001164809.1	503	454	732.624	106.452
NM_001165906.1	3754	3705	1207.44	21.4983
NM_001165905.1	6135	6086	39.3695	0.426732
NM_001165904.1	5715	5666	0	0
NM_001167709.1	732	683	2	0.193169
NM_001167720.1	599	550	254	30.4648
NM_001167836.1	1455	1406	0	0
NM_001167893.1	1135	1086	1	0.0607432
NR_031508.1	87	38	0	0
NR_031509.1	83	34	0	0
NR_031510.1	77	28	0	0
NR_031511.1	107	58	0	0
NR_031512.1	89	40	0	0
NR_031513.1	92	43	0	0
NR_031514.1	85	36	0	0
NR_031515.1	102	53	0	0
NR_031516.1	91	42	0	0
NR_031517.1	84	35	0	0
NR_031518.1	84	35	0	0
NR_031519.1	92	43	0	0
NR_031520.1	103	54	1	1.22161
NR_031521.1	92	43	1	1.53412
NR_031522.1	89	40	0	0
NR_031523.1	84	35	0	0
NR_031524.1	90	41	0	0
NR_031525.1	82	33	0	0
NR_031526.1	90	41	0	0
NR_031527.1	87	38	0	0
NR_031528.1	85	36	7	12.8269
NR_031529.1	87	38	3	5.20793
NR_031530.1	92	43	0	0
NR_031531.1	85	36	0	0
NM_001168336.1	1053	1004	840	55.1916
NM_001168425.1	1144	1095	383	23.0734
NM_001168700.1	993	944	0	0
NM_001011639.2	1806	1757	3	0.112636
NM_001170972.1	1128	1079	196	11.9829
NM_001170973.1	1131	1082	33869	2064.92
NM_001170974.1	1454	1405	2442	114.656
NM_001171051.1	4101	4052	54	0.879128
NM_001171108.1	1209	1160	0	0
NM_001172378.1	1201	1152	20.9535	1.19987
NM_001172379.1	1114	1065	50	3.09705
NM_001172389.1	1026	977	28	1.89056
NM_001172403.1	1330	1281	4748.32	244.522
NM_001172404.1	2427	2378	5080	140.922
NM_001172405.1	228	179	2576	949.337
NM_001172406.1	908	859	301.685	23.168
NM_001172718.1	2641	2592	59.3068	1.50938
NM_001011628.2	1386	1337	0	0
NM_001174139.1	720	671	0	0
NM_001174140.1	599	550	6	0.719641
NM_001174141.1	1037	988	54	3.60549
NM_001174142.1	773	724	0	0
NM_001174143.1	884	835	12349.2	975.615
NM_001174144.1	534	485	0	0
NM_001174145.1	871	822	0	0
NM_001177903.1	404	355	293	54.4461
NM_001177490.1	1091	1042	31746	2009.78
NM_001178021.1	842	793	6219	517.339
NM_001178023.1	1095	1046	5980	377.135
NM_001178025.1	2265	2216	21975	654.164
NM_001178028.1	1029	980	2491	167.678
NM_001178047.1	1538	1489	6629	293.684
NM_001178027.1	830	781	15874	1340.8
NM_001178048.1	1331	1282	5817	299.322
NM_001178067.1	626	577	966	110.441
NM_001178069.1	1627	1578	17145	716.734
NM_001011611.2	369	320	0	0
NM_001185079.1	3029	2980	579	12.8171
NM_001185086.1	3029	2980	579	12.8171
NM_001185105.1	3075	3026	35	0.763004
NM_001161709.2	856	807	1084	88.6101
NM_001185144.1	565	516	40560	5185.32
NM_001185145.1	1666	1617	3394	138.462
NM_001190421.1	2277	2228	0	0
NM_001190814.1	460	411	1635	262.424
NM_001190921.1	1401	1352	194	9.4657
NM_001190920.1	1626	1577	848	35.4725
NM_001193290.1	1551	1502	223	9.79406
NR_034281.1	100	51	0	0
NR_034283.1	100	51	0	0
NR_034284.1	100	51	0	0
NR_034285.1	100	51	0	0
NR_034286.1	100	51	0	0
NR_034287.1	100	51	0	0
NR_034288.1	100	51	0	0
NR_034289.1	100	51	0	0
NR_034290.1	100	51	0	0
NR_034291.1	100	51	0	0
NR_034292.1	100	51	0	0
NR_034293.1	100	51	0	0
NR_034294.1	100	51	0	0
NR_034295.1	100	51	0	0
NR_034296.1	100	51	0	0
NR_034297.1	100	51	0	0
NR_034298.1	100	51	0	0
NR_034299.1	100	51	1	1.29347
NR_034300.1	100	51	0	0
NR_034301.1	100	51	0	0
NR_034302.1	100	51	0	0
NR_034303.1	100	51	0	0
NR_034304.1	100	51	0	0
NR_034305.1	100	51	0	0
NR_034306.1	100	51	0	0
NR_034307.1	79	30	0	0
NR_034308.1	91	42	0	0
NR_034309.1	91	42	0	0
NR_034312.1	85	36	0	0
NR_034313.1	91	42	0	0
NR_034314.1	62	13	0	0
NR_034315.1	94	45	0	0
NR_034316.1	89	40	0	0
NR_034317.1	89	40	0	0
NM_001013359.2	1964	1915	41	1.41235
NM_001202460.1	1962	1913	0	0
NM_001204249.1	2202	2153	0	0
NM_001204751.1	3810	3761	13	0.228017
NM_001205062.1	1790	1741	1531	58.0102
NR_034310.1	94	45	0	0
NR_034280.1	83	34	0	0
NR_034282.1	100	51	0	0
NM_001205223.1	2006	1957	800	26.9666
NM_001160405.2	2980	2931	595	13.3915
NM_001206467.1	2688	2639	456.5	11.4111
NM_001206466.1	2688	2639	456.5	11.4111
NM_001206970.1	1154	1105	482.297	28.7925
NM_001206969.1	2536	2487	195	5.17233
NM_001206973.1	2299	2250	32	0.938199
NM_001214904.1	3024	2975	829	18.3821
NM_001220486.1	2644	2595	421	10.7022
NM_001220487.1	2747	2698	21	0.513458
NM_001242386.1	3284	3235	945	19.2702
NM_001242387.1	7402	7353	1272	11.4117
NM_001242432.1	2433	2384	0	0
NM_001242433.1	2514	2465	313	8.37635
NM_001242434.1	1729	1680	645.31	25.3388
NM_001242435.1	3041	2992	1880.69	41.4652
NM_001242436.1	2828	2779	5293	125.644
