target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1078.04	74965	1369.71
NM_001011562.1	863	690.087	377	10.7608
NM_001011566.1	1503	1330.04	2465	36.5055
NM_001011563.1	2084	1911.04	647	6.6687
NM_001011568.1	2077	1904.04	996	10.3036
NM_001011565.1	3023	2850.04	655.747	4.53203
NM_001011570.1	582	409.353	24011	1155.37
NM_001011567.1	4030	3857.04	1019	5.20388
NM_001011572.1	2346	2173.04	121573	1101.99
NM_001011574.1	1940	1767.04	16200	180.582
NM_001011571.1	2093	1920.04	15.0655	0.154554
NM_001011576.1	1195	1022.04	18865	363.576
NM_001011573.1	3160	2987.04	20502	135.196
NM_001011579.1	1430	1257.04	18195.5	285.115
NM_001011575.1	2163	1990.04	6608	65.4056
NM_001011581.1	2439	2266.04	1027	8.92709
NM_001011578.1	5441	5268.04	201	0.751544
NM_001011580.1	1544	1371.04	3438	49.3927
NM_001011585.1	1638	1465.04	16370	220.093
NM_001011582.1	356	187.141	446088	46952.5
NM_001011587.1	496	323.842	10846	659.696
NM_001011584.1	1606	1433.04	0	0
NM_001011589.1	624	451.268	4206	183.587
NM_001011586.1	2205	2032.04	5293	51.307
NM_001011591.1	584	411.345	3	0.143656
NM_001011588.1	724	551.16	31	1.10788
NM_001011593.1	548	375.471	61	3.20009
NM_001011590.1	574	401.386	13	0.637953
NM_001011595.1	2818	2645.04	4640	34.5536
NM_001011592.1	1590	1417.04	24019	333.872
NM_001011597.1	2673	2500.04	22777	179.455
NM_001011594.1	4195	4022.04	1326.2	6.49485
NM_001011599.1	1942	1769.04	28338.8	315.538
NM_001011596.1	4100	3927.04	3383	16.9685
NM_001011601.1	1830	1657.04	2800	33.2837
NM_001011598.1	1624	1451.04	12292	166.859
NM_001011603.1	1683	1510.04	89536	1167.93
NM_001011600.1	2052	1879.04	3347	35.0854
NM_001011605.1	1448	1275.04	14565	225.006
NM_001011602.1	2795	2622.04	997	7.48967
NM_001011606.1	1757	1584.04	493	6.13038
NM_001011608.1	1873	1700.04	319840	3705.79
NM_001011612.1	304	139.109	0	0
NM_001011613.1	710	537.16	13904	509.852
NM_001011610.1	1612	1439.04	4367	59.7746
NM_001011614.1	688	515.17	1	0.0382346
NM_001011615.1	664	491.221	18187	729.276
NM_001011617.1	374	204.314	2825	272.35
NM_001011618.1	523	350.572	15	0.842795
NM_001011619.1	1559	1386.04	98.0449	1.39334
NM_001011620.1	957	784.043	126	3.16547
NM_001011621.1	3254	3081.04	387.431	2.47687
NM_001011622.1	1529	1356.04	46338.7	673.097
NM_001011623.1	3376	3203.04	445	2.73656
NM_001011624.1	4969	4796.04	906.077	3.72126
NM_001011627.1	2520	2347.04	1106	9.282
NM_001011629.1	14440	14267	6680.58	9.22334
NM_001011630.1	630	457.259	39415	1697.88
NM_001011631.1	1741	1568.04	232	2.91432
NM_001011633.1	1533	1360.04	154	2.23036
NM_001011635.1	1447	1274.04	147639	2282.57
NM_001011636.1	570	397.394	56899	2820.27
NM_001011637.1	1369	1196.04	106	1.74569
NM_001011638.1	584	411.345	41	1.96329
NM_001011640.1	991	818.043	368	8.86093
NM_001011641.1	970	797.043	2097	51.8232
NM_001011643.1	2378	2205.04	26426	236.06
NM_001011577.1	2389	2216.04	5474	48.6558
NM_001011650.1	2242	2069.04	1968	18.7354
NM_001011634.2	3754	3581.04	2927	16.0998
NM_001012429.1	672	499.221	179925	7099.15
NM_001012627.1	3153	2980.04	267	1.7648
NM_001012615.1	1097	924.043	4611	98.2903
NM_001012962.1	3606	3433.04	10476	60.1068
NM_001012963.1	502	329.803	1093	65.279
NM_001013006.1	2991	2818.04	336	2.34855
NM_001013361.1	4113	3940.04	399	1.99471
NM_001014429.1	1427	1254.04	4368	68.6085
NM_001014430.1	438	266.531	631	46.6326
NM_001014983.1	3250	3077.04	198	1.26747
NM_001014991.1	7242	7069.04	3361.81	9.36741
NM_001014993.1	1386	1213.04	65395	1061.88
NM_001014994.1	1892	1719.04	13114	150.264
NM_001024697.1	1793	1620.04	136	1.65356
NM_001032361.1	3585	3412.04	3435	19.8299
NM_001039968.1	1349	1176.04	70	1.17242
NM_001040231.1	363	193.775	24	2.43961
NM_001040233.1	1647	1474.04	1292	17.2647
NM_001040230.1	13107	12934	42737.3	65.0849
NM_001040234.1	1500	1327.04	196.819	2.92139
NM_001040208.1	582	409.353	8	0.384945
NM_001040204.1	793	620.114	24229	769.612
NM_001040203.1	644	471.24	5814	243.019
NM_001040205.1	698	525.17	184	6.90121
NM_001040207.1	1179	1006.04	181	3.5438
NM_001040206.1	682	509.191	814	31.4885
NM_001040220.1	483	310.957	0	0
NM_001040221.1	459	287.237	614	42.1051
NM_001040209.1	588	415.345	155	7.35072
NM_001040224.1	399	228.427	0	0
NM_001040229.1	453	281.317	76	5.32139
NM_001040223.1	555	382.44	61	3.14177
NM_001040227.1	724	551.16	430	15.3673
NM_001040225.1	407	236.189	4	0.333586
NM_001040226.1	432	260.636	486	36.729
NM_001040236.1	1767	1594.04	15439	190.777
NM_001040267.1	1895	1722.04	21048	240.755
NM_001040255.1	1893	1720.04	1074	12.2991
NM_001040257.1	1554	1381.04	252	3.59419
NM_001040258.1	1250	1077.04	399.853	7.31265
NM_001040265.1	1689	1516.04	1102	14.3178
NM_001040263.1	1550	1377.04	3671	52.5103
NM_001040256.1	767	594.126	362	12.0016
NM_001040259.1	1743	1570.04	5	0.0627287
