target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	861.067	938	171.602
NM_001011562.1	863	481.08	10	3.27445
NM_001011566.1	1503	1113.07	155	21.9364
NM_001011563.1	2084	1694.07	54	5.02133
NM_001011568.1	2077	1687.07	26	2.42771
NM_001011565.1	3023	2633.07	32.0059	1.9148
NM_001011570.1	582	247.9	2432	1545.4
NM_001011567.1	4030	3640.07	63	2.72638
NM_001011572.1	2346	1956.07	3377	271.959
NM_001011574.1	1940	1550.07	108	10.9756
NM_001011571.1	2093	1703.07	1	0.0924962
NM_001011576.1	1195	805.067	3307	647.08
NM_001011573.1	3160	2770.07	290	16.4916
NM_001011579.1	1430	1040.07	2495	377.889
NM_001011575.1	2163	1773.07	383	34.0274
NM_001011581.1	2439	2049.07	53	4.07451
NM_001011578.1	5441	5051.07	0	0
NM_001011580.1	1544	1154.07	23	3.13944
NM_001011585.1	1638	1248.07	729	92.0122
NM_001011582.1	356	118.506	381	506.455
NM_001011587.1	496	188.872	293	244.374
NM_001011584.1	1606	1216.07	0	0
NM_001011589.1	624	280.126	897	504.422
NM_001011586.1	2205	1815.07	79	6.8563
NM_001011591.1	584	249.355	2	1.26348
NM_001011588.1	724	360.241	0	0
NM_001011593.1	548	223.332	1	0.705349
NM_001011590.1	574	242.19	0	0
NM_001011595.1	2818	2428.07	280	18.1657
NM_001011592.1	1590	1200.07	586	76.9215
NM_001011597.1	2673	2283.07	330	22.7694
NM_001011594.1	4195	3805.07	35	1.44898
NM_001011599.1	1942	1552.07	63	6.39419
NM_001011596.1	4100	3710.07	133	5.6471
NM_001011601.1	1830	1440.07	510	55.7883
NM_001011598.1	1624	1234.07	544	69.441
NM_001011603.1	1683	1293.07	1795	218.675
NM_001011600.1	2052	1662.07	53	5.02323
NM_001011605.1	1448	1058.07	24	3.57317
NM_001011602.1	2795	2405.07	200	13.0996
NM_001011606.1	1757	1367.07	26	2.99598
NM_001011608.1	1873	1483.07	1641	174.302
NM_001011612.1	304	94.3269	0	0
NM_001011613.1	710	348.357	1	0.4522
NM_001011610.1	1612	1222.07	62	7.99194
NM_001011614.1	688	329.822	1	0.477612
NM_001011615.1	664	311.885	5	2.5254
NM_001011617.1	374	120.915	4	5.21117
NM_001011618.1	523	206.345	0	0
NM_001011619.1	1559	1169.07	3.00848	0.405381
NM_001011620.1	957	568.595	2	0.554092
NM_001011621.1	3254	2864.07	16.004	0.88024
NM_001011622.1	1529	1139.07	45	6.22327
NM_001011623.1	3376	2986.07	30	1.58262
NM_001011624.1	4969	4579.07	38	1.30726
NM_001011627.1	2520	2130.07	2	0.147908
NM_001011629.1	14440	14050.1	577.51	6.47495
NM_001011630.1	630	284.623	97084	53732
NM_001011631.1	1741	1351.07	11	1.28254
NM_001011633.1	1533	1143.07	42	5.78806
NM_001011635.1	1447	1057.07	3193	475.83
NM_001011636.1	570	239.188	780	513.701
NM_001011637.1	1369	979.067	0	0
NM_001011638.1	584	249.355	4	2.52695
NM_001011640.1	991	601.384	10	2.61941
NM_001011641.1	970	581.085	953	258.35
NM_001011643.1	2378	1988.07	1693	134.147
NM_001011577.1	2389	1999.07	471	37.115
NM_001011650.1	2242	1852.07	22	1.87121
NM_001011634.2	3754	3364.07	48	2.24767
NM_001012429.1	672	318.175	15405	7626.96
NM_001012627.1	3153	2763.07	141	8.03865
NM_001012615.1	1097	707.067	621	138.352
NM_001012962.1	3606	3216.07	107	5.241
NM_001012963.1	502	192.835	8	6.53522
NM_001013006.1	2991	2601.07	31	1.87744
NM_001013361.1	4113	3723.07	6	0.253867
NM_001014429.1	1427	1037.07	42	6.37967
NM_001014430.1	438	153.281	12	12.3324
NM_001014983.1	3250	2860.07	21	1.15664
NM_001014991.1	7242	6852.07	204.089	4.69196
NM_001014993.1	1386	996.067	803	126.994
NM_001014994.1	1892	1502.07	717	75.1944
NM_001024697.1	1793	1403.07	1	0.112273
NM_001032361.1	3585	3195.07	135	6.65594
NM_001039968.1	1349	959.067	25	4.10626
NM_001040231.1	363	121.221	0	0
NM_001040233.1	1647	1257.07	27	3.38346
NM_001040230.1	13107	12717.1	836	10.3556
NM_001040234.1	1500	1110.07	1.02898	0.146021
NM_001040208.1	582	247.9	0	0
NM_001040204.1	793	418.205	1561	587.989
