target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	856.047	643	162.664
NM_001011562.1	863	476.497	4	1.81793
NM_001011566.1	1503	1108.05	202	39.4794
NM_001011563.1	2084	1689.05	48	6.15427
NM_001011568.1	2077	1682.05	15	1.93121
NM_001011565.1	3023	2628.05	24.0064	1.9782
NM_001011570.1	582	245.93	1049	923.722
NM_001011567.1	4030	3635.05	61	3.6341
NM_001011572.1	2346	1951.05	2377	263.839
NM_001011574.1	1940	1545.05	207	29.0139
NM_001011571.1	2093	1698.05	1	0.127534
NM_001011576.1	1195	800.047	2114	572.224
NM_001011573.1	3160	2765.05	209	16.3689
NM_001011579.1	1430	1035.05	2351	491.892
NM_001011575.1	2163	1768.05	222	27.1917
NM_001011581.1	2439	2044.05	38	4.02596
NM_001011578.1	5441	5046.05	1	0.0429166
NM_001011580.1	1544	1149.05	30	5.65406
NM_001011585.1	1638	1243.05	366	63.7632
NM_001011582.1	356	117.364	407	750.992
NM_001011587.1	496	186.954	192	222.404
NM_001011584.1	1606	1211.05	0	0
NM_001011589.1	624	278.045	370	288.179
NM_001011586.1	2205	1810.05	41	4.90536
NM_001011591.1	584	247.478	1	0.875064
NM_001011588.1	724	356.92	0	0
NM_001011593.1	548	221.306	0	0
NM_001011590.1	574	240.059	0	0
NM_001011595.1	2818	2423.05	206	18.4112
NM_001011592.1	1590	1195.05	438	79.3718
NM_001011597.1	2673	2278.05	198	18.8226
NM_001011594.1	4195	3800.05	31.9496	1.82076
NM_001011599.1	1942	1547.05	87	12.1785
NM_001011596.1	4100	3705.05	101	5.90343
NM_001011601.1	1830	1435.05	399	60.2121
NM_001011598.1	1624	1229.05	480	84.5765
NM_001011603.1	1683	1288.05	1146	192.677
NM_001011600.1	2052	1657.05	25	3.26725
NM_001011605.1	1448	1053.05	26	5.34691
NM_001011602.1	2795	2400.05	163	14.7077
NM_001011606.1	1757	1362.05	15	2.38493
NM_001011608.1	1873	1478.05	2104	308.272
NM_001011612.1	304	93.7852	0	0
NM_001011613.1	710	345.266	0	0
NM_001011610.1	1612	1217.05	67	11.9219
NM_001011614.1	688	327.18	1	0.661896
NM_001011615.1	664	309.363	5	3.50009
NM_001011617.1	374	118.163	0	0
NM_001011618.1	523	204.343	0	0
NM_001011619.1	1559	1164.05	1.00401	0.186786
NM_001011620.1	957	563.55	1	0.384277
NM_001011621.1	3254	2859.05	18.3413	1.38927
NM_001011622.1	1529	1134.05	124	23.6792
NM_001011623.1	3376	2981.05	24	1.74349
NM_001011624.1	4969	4574.05	28	1.32567
NM_001011627.1	2520	2125.05	7	0.713356
NM_001011629.1	14440	14045	371.903	5.73434
NM_001011630.1	630	282.497	74771	57318.8
NM_001011631.1	1741	1346.05	5	0.804427
NM_001011633.1	1533	1138.05	21	3.9961
NM_001011635.1	1447	1052.05	2691	553.931
NM_001011636.1	570	237.111	676	617.408
NM_001011637.1	1369	974.047	0	0
NM_001011638.1	584	247.478	3	2.62519
NM_001011640.1	991	596.332	73	26.5101
NM_001011641.1	970	576.101	668	251.105
NM_001011643.1	2378	1983.05	1221	133.34
NM_001011577.1	2389	1994.05	243	26.3905
NM_001011650.1	2242	1847.05	15	1.75869
NM_001011634.2	3754	3359.05	30	1.93411
NM_001012429.1	672	315.568	10726	7360.74
NM_001012627.1	3153	2758.05	130	10.2075
NM_001012615.1	1097	702.047	399	123.079
NM_001012962.1	3606	3211.05	61	4.11396
NM_001012963.1	502	190.883	0	0
NM_001013006.1	2991	2596.05	23	1.91863
NM_001013361.1	4113	3718.05	4	0.232982
NM_001014429.1	1427	1032.05	33	6.92455
NM_001014430.1	438	152.025	12	17.0939
NM_001014983.1	3250	2855.05	15	1.13777
NM_001014991.1	7242	6847.05	141	4.45957
NM_001014993.1	1386	991.047	599	130.891
NM_001014994.1	1892	1497.05	432	62.4921
NM_001024697.1	1793	1398.05	0	0
NM_001032361.1	3585	3190.05	81	5.49876
NM_001039968.1	1349	954.047	11	2.49689
NM_001040231.1	363	119.916	0	0
NM_001040233.1	1647	1252.05	12	2.07557
NM_001040230.1	13107	12712	494	8.41566
NM_001040234.1	1500	1105.05	1.08462	0.212556
NM_001040208.1	582	245.93	0	0
NM_001040204.1	793	413.927	1291	675.428
NM_001040203.1	644	293.525	551	406.522
NM_001040205.1	698	335.14	1	0.646177
NM_001040207.1	1179	784.047	11	3.03828
NM_001040206.1	682	322.61	5	3.35637
NM_001040220.1	483	178.92	0	0
NM_001040221.1	459	164.235	0	0
NM_001040209.1	588	250.434	0	0
NM_001040224.1	399	132.085	0	0
NM_001040229.1	453	160.756	0	0
NM_001040223.1	555	226.262	3	2.87135
NM_001040227.1	724	356.92	0	0
NM_001040225.1	407	136.45	0	0
NM_001040226.1	432	148.945	7	10.1777
NM_001040236.1	1767	1372.05	265	41.8267
NM_001040267.1	1895	1500.05	1058	152.742
NM_001040255.1	1893	1498.05	148	21.395
