target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1084.19	26935	609.918
NM_001011562.1	863	696.217	289	10.1909
NM_001011566.1	1503	1336.19	711	13.0636
NM_001011563.1	2084	1917.19	637	8.15708
NM_001011568.1	2077	1910.19	501	6.43905
NM_001011565.1	3023	2856.19	342.861	2.94708
NM_001011570.1	582	415.311	14030	829.364
NM_001011567.1	4030	3863.19	851	5.40809
NM_001011572.1	2346	2179.19	74462	838.881
NM_001011574.1	1940	1773.19	8162	113.006
NM_001011571.1	2093	1926.19	5.02269	0.0640174
NM_001011576.1	1195	1028.19	17853	426.283
NM_001011573.1	3160	2993.19	14046	115.207
NM_001011579.1	1430	1263.19	1.27086e+06	24699.6
NM_001011575.1	2163	1996.19	5777	71.0495
NM_001011581.1	2439	2272.19	698	7.54174
NM_001011578.1	5441	5274.19	441	2.05279
NM_001011580.1	1544	1377.19	404688	7214.18
NM_001011585.1	1638	1471.19	9863	164.589
NM_001011582.1	356	191.664	246681	31597.8
NM_001011587.1	496	329.502	11265	839.331
NM_001011584.1	1606	1439.19	1	0.0170586
NM_001011589.1	624	457.296	4955	266.016
NM_001011586.1	2205	2038.19	4020	48.4219
NM_001011591.1	584	417.311	6	0.352982
NM_001011588.1	724	557.279	9	0.396488
NM_001011593.1	548	381.364	20	1.28751
NM_001011590.1	574	407.311	13	0.783571
NM_001011595.1	2818	2651.19	4034	37.3556
NM_001011592.1	1590	1423.19	20379	351.545
NM_001011597.1	2673	2506.19	6478	63.4582
NM_001011594.1	4195	4028.19	593.722	3.61854
NM_001011599.1	1942	1775.19	59621.3	824.551
NM_001011596.1	4100	3933.19	2910	18.1639
NM_001011601.1	1830	1663.19	533988	7882.25
NM_001011598.1	1624	1457.19	228	3.84131
NM_001011603.1	1683	1516.19	29550	478.48
NM_001011600.1	2052	1885.19	2454	31.958
NM_001011605.1	1448	1281.19	14628	280.306
NM_001011602.1	2795	2628.19	653	6.09982
NM_001011606.1	1757	1590.19	128	1.97616
NM_001011608.1	1873	1706.19	14740	212.095
NM_001011612.1	304	142.529	0	0
NM_001011613.1	710	543.279	2536.98	114.645
NM_001011610.1	1612	1445.19	81635	1386.79
NM_001011614.1	688	521.279	2	0.0941934
NM_001011615.1	664	497.279	4528	223.546
NM_001011617.1	374	209.037	577	67.7662
NM_001011618.1	523	356.4	4	0.275539
NM_001011619.1	1559	1392.19	76	1.34022
NM_001011620.1	957	790.192	116	3.60401
NM_001011621.1	3254	3087.19	320.254	2.54678
NM_001011622.1	1529	1362.19	4178.17	75.3023
