target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1081.3	36615	777.507
NM_001011562.1	863	693.318	340	11.26
NM_001011566.1	1503	1333.3	1413	24.3336
NM_001011563.1	2084	1914.3	641	7.68847
NM_001011568.1	2077	1907.3	627	7.54815
NM_001011565.1	3023	2853.3	682.282	5.49045
NM_001011570.1	582	412.663	16921	941.505
NM_001011567.1	4030	3860.3	1205	7.16734
NM_001011572.1	2346	2176.3	120739	1273.86
NM_001011574.1	1940	1770.3	14438	187.263
NM_001011571.1	2093	1923.3	9.11623	0.108833
NM_001011576.1	1195	1025.3	17645	395.15
NM_001011573.1	3160	2990.3	18446	141.638
NM_001011579.1	1430	1260.3	21904	399.063
NM_001011575.1	2163	1993.3	6420	73.9527
NM_001011581.1	2439	2269.3	940	9.51103
NM_001011578.1	5441	5271.3	190	0.827614
NM_001011580.1	1544	1374.3	7534	125.874
NM_001011585.1	1638	1468.3	10984	171.766
NM_001011582.1	356	189.791	156403	18921.8
NM_001011587.1	496	326.998	10402	730.404
NM_001011584.1	1606	1436.3	0	0
NM_001011589.1	624	454.541	2727	137.754
NM_001011586.1	2205	2035.3	5171	58.3362
NM_001011591.1	584	414.655	11	0.609113
NM_001011588.1	724	554.403	34	1.40814
NM_001011593.1	548	378.781	39	2.36411
NM_001011590.1	574	404.696	12	0.68084
NM_001011595.1	2818	2648.3	5034	43.6453
NM_001011592.1	1590	1420.3	21732	351.327
NM_001011597.1	2673	2503.3	14989	137.484
NM_001011594.1	4195	4025.3	1085.31	6.19079
NM_001011599.1	1942	1772.3	2209	28.6187
NM_001011596.1	4100	3930.3	2040	11.9178
NM_001011601.1	1830	1660.3	8605	119.002
NM_001011598.1	1624	1454.3	5041	79.5892
NM_001011603.1	1683	1513.3	51115	775.559
NM_001011600.1	2052	1882.3	2929	35.7291
NM_001011605.1	1448	1278.3	18144	325.906
NM_001011602.1	2795	2625.3	750	6.55955
NM_001011606.1	1757	1587.3	184	2.66165
NM_001011608.1	1873	1703.3	77236	1041.17
NM_001011612.1	304	141.008	0	0
NM_001011613.1	710	540.414	13221	561.733
NM_001011610.1	1612	1442.3	2344	37.3159
NM_001011614.1	688	518.445	2	0.0885766
NM_001011615.1	664	494.465	12513	581.055
NM_001011617.1	374	207.124	1876	207.967
NM_001011618.1	523	353.854	11	0.713773
NM_001011619.1	1559	1389.3	93.1208	1.53901
NM_001011620.1	957	787.318	90	2.62473
NM_001011621.1	3254	3084.3	459.777	3.4228
NM_001011622.1	1529	1359.3	4407.67	74.4536
NM_001011623.1	3376	3206.3	350	2.50643
NM_001011624.1	4969	4799.3	677.166	3.23973
NM_001011627.1	2520	2350.3	827	8.0793
NM_001011629.1	14440	14270.3	10085.2	16.2273
NM_001011630.1	630	460.523	38396	1914.37
NM_001011631.1	1741	1571.3	202	2.95178
NM_001011633.1	1533	1363.3	166	2.79581
NM_001011635.1	1447	1277.3	126635	2276.42
NM_001011636.1	570	400.704	49114	2814.32
NM_001011637.1	1369	1199.3	91	1.74223
NM_001011638.1	584	414.655	41	2.27033
NM_001011640.1	991	821.318	404	11.2944
NM_001011641.1	970	800.318	1754	50.3222
NM_001011643.1	2378	2208.3	21302	221.49
NM_001011577.1	2389	2219.3	5270	54.5238
NM_001011650.1	2242	2072.3	2143	23.7444
NM_001011634.2	3754	3584.3	2832	18.1418
NM_001012429.1	672	502.465	116912	5342.5
NM_001012627.1	3153	2983.3	181	1.39307
NM_001012615.1	1097	927.301	4440	109.94
NM_001012962.1	3606	3436.3	8698	58.1193
NM_001012963.1	502	332.972	1494	103.023
NM_001013006.1	2991	2821.3	300	2.44154
NM_001013361.1	4113	3943.3	465	2.7076
NM_001014429.1	1427	1257.3	2762	50.4402
NM_001014430.1	438	269.631	226.669	19.3026
NM_001014983.1	3250	3080.3	160	1.19267
NM_001014991.1	7242	7072.3	3018.17	9.79884
NM_001014993.1	1386	1216.3	57848	1092.04
NM_001014994.1	1892	1722.3	10283	137.089
