target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	827.262	2519	264.361
NM_001011562.1	863	454.312	19	3.63087
NM_001011566.1	1503	1079.26	98	7.88335
NM_001011563.1	2084	1660.26	75	3.9219
NM_001011568.1	2077	1653.26	40	2.10054
NM_001011565.1	3023	2599.26	41.1186	1.37341
NM_001011570.1	582	241.087	3147	1133.27
NM_001011567.1	4030	3606.26	71	1.70928
NM_001011572.1	2346	1922.26	4192	189.33
NM_001011574.1	1940	1516.26	13	0.744356
NM_001011571.1	2093	1669.26	0	0
NM_001011576.1	1195	771.262	4348	489.44
NM_001011573.1	3160	2736.26	472	14.976
NM_001011579.1	1430	1006.26	652	56.2533
NM_001011575.1	2163	1739.26	637	31.797
NM_001011581.1	2439	2015.26	79	3.40335
NM_001011578.1	5441	5017.26	4	0.0692157
NM_001011580.1	1544	1120.26	23	1.78246
NM_001011585.1	1638	1214.26	1031	73.7154
NM_001011582.1	356	120.732	27	19.4156
NM_001011587.1	496	185.667	738	345.091
NM_001011584.1	1606	1182.26	0	0
NM_001011589.1	624	270.905	493	157.995
NM_001011586.1	2205	1781.26	130	6.33618
NM_001011591.1	584	242.543	0	0
NM_001011588.1	724	345.134	8	2.0124
NM_001011593.1	548	217.754	7	2.7909
NM_001011590.1	574	235.611	2	0.736964
NM_001011595.1	2818	2394.26	405	14.6857
NM_001011592.1	1590	1166.26	1922	143.077
NM_001011597.1	2673	2249.26	590	22.7732
NM_001011594.1	4195	3771.26	61	1.40428
NM_001011599.1	1942	1518.26	19	1.08647
NM_001011596.1	4100	3676.26	270	6.3763
NM_001011601.1	1830	1406.26	1167	72.0471
NM_001011598.1	1624	1200.26	6	0.433997
NM_001011603.1	1683	1259.26	3068	211.52
NM_001011600.1	2052	1628.26	92	4.90541
NM_001011605.1	1448	1024.26	252	21.36
NM_001011602.1	2795	2371.26	350	12.8145
NM_001011606.1	1757	1333.26	24	1.56281
NM_001011608.1	1873	1449.26	695	41.6341
NM_001011612.1	304	96.6163	0	0
NM_001011613.1	710	334.229	0	0
NM_001011610.1	1612	1188.26	86	6.28345
NM_001011614.1	688	317.302	3	0.820843
NM_001011615.1	664	300.449	3	0.866887
NM_001011617.1	374	121.127	1	0.716752
NM_001011618.1	523	202.367	0	0
NM_001011619.1	1559	1135.26	8	0.611795
NM_001011620.1	957	536.371	9	1.45676
NM_001011621.1	3254	2830.26	23.0162	0.706023
NM_001011622.1	1529	1105.26	1	0.07855
NM_001011623.1	3376	2952.26	28	0.823407
NM_001011624.1	4969	4545.26	81	1.54717
NM_001011627.1	2520	2096.26	53	2.19504
NM_001011629.1	14440	14016.3	806.33	4.9945
NM_001011630.1	630	274.94	184262	58184.8
NM_001011631.1	1741	1317.26	17	1.12044
NM_001011633.1	1533	1109.26	92	7.20055
NM_001011635.1	1447	1023.26	6950	589.671
NM_001011636.1	570	232.847	885	329.977
NM_001011637.1	1369	945.262	0	0
NM_001011638.1	584	242.543	7	2.50565
NM_001011640.1	991	567.733	3877	592.875
NM_001011641.1	970	548.337	1667	263.937
NM_001011643.1	2378	1954.26	3491	155.088
NM_001011577.1	2389	1965.26	842	37.1966
NM_001011650.1	2242	1818.26	40	1.90992
NM_001011634.2	3754	3330.26	60	1.56417
NM_001012429.1	672	306.123	38512	10922.2
NM_001012627.1	3153	2729.26	226	7.1891
NM_001012615.1	1097	673.262	980	126.373
NM_001012962.1	3606	3182.26	126	3.43753
NM_001012963.1	502	189.308	17	7.79637
NM_001013006.1	2991	2567.26	63	2.1305
NM_001013361.1	4113	3689.26	30	0.705982
NM_001014429.1	1427	1003.26	60	5.19217
NM_001014430.1	438	152.253	72	41.0563
NM_001014983.1	3250	2826.26	35	1.07515
NM_001014991.1	7242	6818.26	373.497	4.75581
NM_001014993.1	1386	962.262	1719	155.094
NM_001014994.1	1892	1468.26	1567	92.6568
NM_001024697.1	1793	1369.26	1	0.0634052
NM_001032361.1	3585	3161.26	192	5.27293
NM_001039968.1	1349	925.262	36	3.37792
NM_001040231.1	363	123.255	0	0
NM_001040233.1	1647	1223.26	180	12.7751
NM_001040230.1	13107	12683.3	1200	8.21413
NM_001040234.1	1500	1076.26	16.7602	1.35199
NM_001040208.1	582	241.087	2	0.720226
NM_001040204.1	793	397.368	4900	1070.57
NM_001040203.1	644	285.531	1770	538.184
NM_001040205.1	698	324.786	127	33.9483
NM_001040207.1	1179	755.262	814	93.5704
NM_001040206.1	682	313.208	438	121.41
NM_001040220.1	483	177.828	2	0.976429
NM_001040221.1	459	163.639	1	0.530549
NM_001040209.1	588	245.222	64	22.6586
NM_001040224.1	399	134.391	0	0
NM_001040229.1	453	160.653	10	5.40409
NM_001040223.1	555	222.53	16	6.24228
NM_001040227.1	724	345.134	54	13.5837
NM_001040225.1	407	138.343	0	0
NM_001040226.1	432	149.528	12	6.96737
NM_001040236.1	1767	1343.26	516	33.3504
NM_001040267.1	1895	1471.26	3216	189.774
NM_001040255.1	1893	1469.26	228	13.4725
NM_001040257.1	1554	1130.26	100	7.68126
NM_001040258.1	1250	826.262	1000.44	105.12
NM_001040265.1	1689	1265.26	49	3.36223
NM_001040263.1	1550	1126.26	338	26.0549
NM_001040256.1	767	378.193	96	22.0379
NM_001040259.1	1743	1319.26	1	0.0658083
NM_001040264.1	1600	1176.26	12	0.885705
NM_001040270.1	509	193.466	0	0
NM_001040269.1	1397	973.262	2194.78	195.782
NM_001040277.1	2150	1726.26	194	9.75678
NM_001040681.1	2499	2075.26	227	9.49652
NM_001042458.1	1737	1313.26	814	53.8127
NM_001042460.1	1794	1370.26	340.527	21.5755
NM_001077809.1	1344	920.262	3741	352.93
NM_001077808.1	5328	4904.26	92	1.62864
NM_001077812.1	1470	1046.26	187	15.5172
NM_001077811.1	1287	863.262	79	7.94504
NM_001077810.1	354	119.876	424	307.076
NM_001077813.1	3226	2802.26	125	3.87269
NM_001077815.1	1855	1431.26	162	9.8267
